"Seq"	"sampleID"	"sampleID_ss"	"sampleID_ss_mean"	"sampleID_nonss_mean"	"Cruise"	"Station"	"yyyy.mm.ddThh.mm.ss.sss"	"Date_mm.dd.yy"	"Latitude_degrees_north"	"Longitude_degrees_east"	"Bot_Depth_m"	"DEPTH_M"	"depthbin"	"Pressure"	"CTD.S"	"CTD.T"	"Potemp090C"	"CTD.O2"	"Oxsatperc"	"CTD.fluo"	"Turbidity"	"sigma"	"percChl_a_10"	"Chl_a"	"Chl_a_AVG"	"Chl_a_10um"	"Chla10_AVG"	"Phaeop_AVG"	"Phaeop_SD"	"TOC_uM"	"TOC_ug"	"TN_uM"	"TON_uM"	"TON_ug"	"TOC.TON"	"NH4_uM"	"NO2_uM"	"NO3.NO2_uM"	"Total_inorgN_uM"	"PO4_uM"	"SiOH4_uM"	"POC_ug"	"sd_POC_ug"	"POC_uM"	"PON_ug"	"sd_PON_ug"	"PON_uM"	"POC.PON"	"DOC_uM"	"DOC_ug"	"DON_uM"	"DON_ug"	"DON.TN"	"DOC.DON"	"BP_ug"	"sd_BP"	"BR"	"BCD"	"Picophytoeukaryotes"	"Nanophytoplankton"	"Large_Nanphyto"	"Small_Nanophyto"	"Synechococcus"	"Phaeocystis"	"Cryptophytes"	"Dead_phyto"	"Bacteria"	"HNA_bacteria"	"Small_virus"	"Medium_virus"	"Large_virus"	"Total_virus"	"HNA.LNA_bacteria"	"smallVirus.Bacteria"	"HNF"	"Large_HNF"	"HNA_Bac_from_HNF_plot"	"LysoTrack_HNF"	"Humic_Fl_A_RU"	"Humic_FL_C_RU"	"Humic_Fl_M_RU"	"Aminoacid_Fl_T_RU"	"Fluorescence_Index"	"a255_m.1"	"a300_m.1"	"a351_m.1"	"a375_m.1"	"S300.650nm__um.1"	"R2_of_slope_fit_300.650"	"S275.295nm__um.1"	"S300.450nm__um.1"	"sampleID2"	"sf0.4-3"	"sf3-10"	"sf10-50"	"sf50-200"	"sf3-180"
"526"	529	"MP4_C1_1m"	"MP4_C1_1m_ss"	"MP4_C1_1m_ss_mean"	"MP4_C1_1m_nonss_mean"	"MP4"	"C1"	"2014-08-17T14:08:19"	"17.08.14"	79.3725	3.896666667	3596	"1"	"epi"	1.777	31.0301	-0.373	-0.373	6.79591	8.34935	0.15	0.155	24.9168	NA	0.441	NA	NA	NA	NA	NA	61.8	741.6	10.7	10.4	145.4	NA	0.0464	0.09	0.15	0.2864	0.05	0.01	169.6	2.26	14.13	29.51	1.29	2.11	6.7	47.67	572	8.27	115.85	0.78	5.76	0.56	0.05	2.64	3.21	7032.581	560.401	98.747	462	633.083	NA	54.135	NA	627000	158000	5960000	2330000	479000	8770000	0.34	9.5	417.335	122.244	15081.162	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MP4_C1_1"	"MP4_C1_1_0.4.3"	"MP4_C1_1_3.10"	"MP4_C1_1_10.50"	"MP4_C1_1_50.200"	"MP4_C1_1_3.180"
"527"	530	"MP4_C4_1000m"	"MP4_C4_1000m_ss"	"MP4_C4_1000m_ss_mean"	"MP4_C4_1000m_nonss_mean"	"MP4"	"C4"	"2014-08-17T14:08:20"	"17.08.14"	79.41361111	6.300277778	1595	"1000"	"meso"	1015.072	34.9279	-0.4514	-0.4932	5.57117	8.14647	0.0381	0.061	28.071	NA	0.005	NA	NA	NA	NA	NA	51.93	623.1	21.5	7.9	110.9	NA	0.0717	0	13.47	13.5417	0.92	0.38	31.38	3.36	2.61	3.66	1.63	0.26	10	49.31	591.74	7.66	107.26	0.36	6.44	NA	NA	NA	NA	74.148	5.01	1.002	4	10.521	NA	3.006	NA	26100	5200	538000	158000	26900	723000	0.25	20.6	16.525	3.505	1249.374	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MP4_C4_1000"	"MP4_C4_1000_0.4.3"	"MP4_C4_1000_3.10"	"MP4_C4_1000_10.50"	"MP4_C4_1000_50.200"	"MP4_C4_1000_3.180"
"528"	531	"MP4_C4_750m"	"MP4_C4_750m_ss"	"MP4_C4_750m_ss_mean"	"MP4_C4_750m_nonss_mean"	"MP4"	"C4"	"2014-08-17T14:08:21"	"17.08.14"	79.41361111	6.300277778	1595	"750"	"meso"	759.822	34.9734	0.6667	0.6301	5.71296	7.90626	0.0389	0.065	28.0458	NA	0.009	NA	NA	NA	NA	NA	51.74	620.9	20.8	8.7	122.1	NA	0.0756	0	11.97	12.0456	0.88	0.08	33.49	1.34	2.79	3.63	0.88	0.26	10.76	48.95	587.39	8.46	118.45	0.41	5.79	NA	NA	NA	NA	67.134	2.505	0	3	5.01	NA	2.505	NA	103000	12800	1480000	654000	77300	2220000	0.14	14.4	23.524	2.503	1686.186	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MP4_C4_750"	"MP4_C4_750_0.4.3"	"MP4_C4_750_3.10"	"MP4_C4_750_10.50"	"MP4_C4_750_50.200"	"MP4_C4_750_3.180"
"529"	532	"MP4_C4_500m"	"MP4_C4_500m_ss"	"MP4_C4_500m_ss_mean"	"MP4_C4_500m_nonss_mean"	"MP4"	"C4"	"2014-08-17T14:08:22"	"17.08.14"	79.41361111	6.300277778	1595	"500"	"meso"	506.576	35.0605	2.3332	2.303	5.68648	7.56929	0.0381	0.061	27.9927	NA	0.016	NA	NA	NA	NA	NA	53.45	641.3	19.7	10.1	141.5	NA	0.1625	0	9.41	9.5725	0.72	0.21	38.35	3.03	3.2	5.69	1.31	0.41	7.86	50.25	603	9.7	135.85	0.49	5.18	NA	NA	NA	NA	128.693	8.012	1.502	7	19.529	NA	2.504	NA	133000	20800	2310000	720000	82400	3110000	0.19	17.41	35.536	7.508	2044.044	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MP4_C4_500"	"MP4_C4_500_0.4.3"	"MP4_C4_500_3.10"	"MP4_C4_500_10.50"	"MP4_C4_500_50.200"	"MP4_C4_500_3.180"
"530"	533	"MP4_C4_200m"	"MP4_C4_200m_ss"	"MP4_C4_200m_ss_mean"	"MP4_C4_200m_nonss_mean"	"MP4"	"C4"	"2014-08-17T14:08:23"	"17.08.14"	79.41361111	6.300277778	1595	"200"	"meso"	203.3	35.1038	3.4241	3.4107	5.61119	7.36269	0.0733	0.069	27.9275	NA	0.039	NA	NA	NA	NA	NA	55.66	667.9	19.5	8.2	114.6	NA	0.0267	0	11.25	11.2767	0.75	0.19	52.04	3.46	4.34	5.62	1.23	0.4	10.81	51.32	615.89	7.78	108.95	0.4	6.6	NA	NA	NA	NA	162.907	37.594	9.524	28	21.053	NA	2.506	NA	192000	26900	1820000	748000	138000	2710000	0.16	9.51	56.585	4.507	3748.623	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MP4_C4_200"	"MP4_C4_200_0.4.3"	"MP4_C4_200_3.10"	"MP4_C4_200_10.50"	"MP4_C4_200_50.200"	"MP4_C4_200_3.180"
"531"	534	"MP4_C4_100m"	"MP4_C4_100m_ss"	"MP4_C4_100m_ss_mean"	"MP4_C4_100m_nonss_mean"	"MP4"	"C4"	"2014-08-17T14:08:24"	"17.08.14"	79.41361111	6.300277778	1595	"100"	"epi"	101.773	35.1173	4.0637	4.0565	5.47989	7.24669	0.105	0.079	27.8729	NA	0.068	NA	NA	NA	NA	NA	55.33	663.9	19.5	8.7	121.3	NA	0.0284	0	10.84	10.8684	0.77	0.05	61.34	0.2	5.11	9.34	3.72	0.67	7.66	50.21	602.56	8	111.95	0.41	6.28	NA	NA	NA	NA	216.04	55.138	8.521	47	35.589	NA	3.008	NA	523000	70100	4980000	1340000	210000	6530000	0.16	9.52	68.603	8.012	5095.643	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MP4_C4_100"	"MP4_C4_100_0.4.3"	"MP4_C4_100_3.10"	"MP4_C4_100_10.50"	"MP4_C4_100_50.200"	"MP4_C4_100_3.180"
"532"	535	"MP4_C4_50m"	"MP4_C4_50m_ss"	"MP4_C4_50m_ss_mean"	"MP4_C4_50m_nonss_mean"	"MP4"	"C4"	"2014-08-17T14:08:25"	"17.08.14"	79.41361111	6.300277778	1595	"50"	"epi"	50.548	34.9775	3.6397	3.6364	5.57517	7.3296	0.191	0.092	27.8054	NA	0.171	NA	NA	NA	NA	NA	57.59	691.1	18.9	8.1	113.5	NA	0.9382	0.2	9.69	10.8282	0.76	0.04	69.54	7.65	5.8	11.05	2.06	0.79	7.34	51.8	621.55	7.32	102.42	0.39	7.08	NA	NA	NA	NA	306.613	94.188	6.012	88	124.248	NA	3.006	NA	821000	94800	6540000	2140000	368000	9050000	0.13	7.97	83.083	8.008	5600.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MP4_C4_50"	"MP4_C4_50_0.4.3"	"MP4_C4_50_3.10"	"MP4_C4_50_10.50"	"MP4_C4_50_50.200"	"MP4_C4_50_3.180"
"533"	536	"MP4_C4_30m"	"MP4_C4_30m_ss"	"MP4_C4_30m_ss_mean"	"MP4_C4_30m_nonss_mean"	"MP4"	"C4"	"2014-08-17T14:08:26"	"17.08.14"	79.41361111	6.300277778	1595	"30"	"epi"	30.537	34.3568	-1.2924	-1.2932	6.22079	8.36647	0.339	0.067	27.6426	NA	0.323	NA	NA	NA	NA	NA	59.52	714.3	16.9	8.4	117.4	NA	0.4434	0.14	7.91	8.4934	0.62	0.13	58.93	0.3	4.91	9.76	1.27	0.7	7.05	54.61	655.32	7.69	107.63	0.46	7.1	NA	NA	NA	NA	507.268	533.835	19.549	514	22.556	NA	4.01	NA	435000	70700	1870000	815000	161000	2840000	0.19	4.29	33.534	7.508	2808.308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MP4_C4_30"	"MP4_C4_30_0.4.3"	"MP4_C4_30_3.10"	"MP4_C4_30_10.50"	"MP4_C4_30_50.200"	"MP4_C4_30_3.180"
"534"	537	"MP4_C4_20m"	"MP4_C4_20m_ss"	"MP4_C4_20m_ss_mean"	"MP4_C4_20m_nonss_mean"	"MP4"	"C4"	"2014-08-17T14:08:27"	"17.08.14"	79.41361111	6.300277778	1595	"20"	"epi"	20.309	34.1838	-0.9006	-0.9012	6.4689	8.28779	1.11	0.124	27.4881	NA	0.979	NA	NA	NA	NA	NA	65.31	783.7	15.9	9.2	129.1	NA	1.0181	0.06	5.56	6.6381	0.53	0.08	123.66	8.44	10.31	19.95	0.65	1.42	7.23	55	660.06	7.8	109.19	0.49	7.05	NA	NA	NA	NA	766.416	274.185	44.11	230	24.561	NA	12.531	NA	818000	122000	5100000	1920000	356000	7380000	0.18	6.24	73.574	11.011	4496.496	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MP4_C4_20"	"MP4_C4_20_0.4.3"	"MP4_C4_20_3.10"	"MP4_C4_20_10.50"	"MP4_C4_20_50.200"	"MP4_C4_20_3.180"
"535"	538	"MP4_C4_15m"	"MP4_C4_15m_ss"	"MP4_C4_15m_ss_mean"	"MP4_C4_15m_nonss_mean"	"MP4"	"C4"	"2014-08-17T14:08:28"	"17.08.14"	79.41361111	6.300277778	1595	"15"	"epi"	15.844	34.0213	-0.5136	-0.514	7.16832	8.21093	3.6	0.237	27.3404	NA	2.45	NA	NA	NA	NA	NA	70.23	842.7	12.4	7.6	105.7	NA	0.8424	0.04	3.94	4.8224	0.41	0.02	217.47	5.83	18.12	39.34	2.31	2.81	6.45	52.11	625.26	4.74	66.37	0.38	10.99	NA	NA	NA	NA	791.583	352.705	135.772	217	36.072	NA	13.026	NA	936000	141000	6740000	1810000	306000	8860000	0.18	7.21	169.67	32.032	5192.192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MP4_C4_15"	"MP4_C4_15_0.4.3"	"MP4_C4_15_3.10"	"MP4_C4_15_10.50"	"MP4_C4_15_50.200"	"MP4_C4_15_3.180"
"536"	539	"MP4_C4_10m"	"MP4_C4_10m_ss"	"MP4_C4_10m_ss_mean"	"MP4_C4_10m_nonss_mean"	"MP4"	"C4"	"2014-08-17T14:08:29"	"17.08.14"	79.41361111	6.300277778	1595	"10"	"epi"	10.005	33.7443	-0.2827	-0.283	7.39314	8.17577	1.88	0.225	27.1062	NA	1.419	NA	NA	NA	NA	NA	64.71	776.6	14.3	13.1	183.5	NA	0.0627	0	1.15	1.2127	0.15	0.09	223.7	6.01	18.64	44.16	2.57	3.15	5.91	46.07	552.85	9.95	139.29	0.69	4.63	NA	NA	NA	NA	697.744	303.258	81.704	222	73.183	NA	13.033	NA	980000	176000	5910000	2390000	463000	8760000	0.22	6.03	128.693	34.051	8390.085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MP4_C4_10"	"MP4_C4_10_0.4.3"	"MP4_C4_10_3.10"	"MP4_C4_10_10.50"	"MP4_C4_10_50.200"	"MP4_C4_10_3.180"
"537"	540	"MP4_C4_1m"	"MP4_C4_1m_ss"	"MP4_C4_1m_ss_mean"	"MP4_C4_1m_nonss_mean"	"MP4"	"C4"	"2014-08-17T14:08:30"	"17.08.14"	79.41361111	6.300277778	1595	"1"	"epi"	3.376	33.7461	-0.2898	-0.2899	7.38122	8.17723	1.54	0.219	27.1079	NA	1.28	NA	NA	NA	NA	NA	66.64	799.7	12.3	11.4	160.2	NA	0.0808	0	0.79	0.8708	0.13	0.03	209.07	2.92	17.42	40.36	2.6	2.88	6.04	49.22	590.64	8.56	119.85	0.7	5.75	NA	NA	NA	NA	691.729	264.662	62.657	202	64.16	NA	11.028	NA	1010000	176000	5990000	2300000	438000	8720000	0.21	5.95	112.112	18.018	8022.523	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MP4_C4_1"	"MP4_C4_1_0.4.3"	"MP4_C4_1_3.10"	"MP4_C4_1_10.50"	"MP4_C4_1_50.200"	"MP4_C4_1_3.180"
"538"	541	"MP4_C6_945m"	"MP4_C6_945m_ss"	"MP4_C6_945m_ss_mean"	"MP4_C6_945m_nonss_mean"	"MP4"	"C6"	"2014-08-17T14:08:31"	"17.08.14"	79.43777778	7.408611111	967	"945"	"meso"	962.865	34.9282	-0.8412	-0.8772	5.37468	8.23225	0.0374	0.133	28.0888	NA	0.012	NA	NA	NA	NA	NA	46.47	557.7	22.1	15.4	215.9	NA	0	0	6.63	6.63	0.7	0.2	40.71	8.05	3.39	5.17	1.49	0.37	9.18	43.08	516.97	15.05	210.74	0.68	2.86	NA	NA	NA	NA	16.517	3.003	0	3	75.075	NA	2.002	NA	34500	8400	1200000	319000	50300	1570000	0.32	34.76	13.514	4.505	1251.251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MP4_C6_945"	"MP4_C6_945_0.4.3"	"MP4_C6_945_3.10"	"MP4_C6_945_10.50"	"MP4_C6_945_50.200"	"MP4_C6_945_3.180"
"539"	542	"MP4_C6_750m"	"MP4_C6_750m_ss"	"MP4_C6_750m_ss_mean"	"MP4_C6_750m_nonss_mean"	"MP4"	"C6"	"2014-08-17T14:08:32"	"17.08.14"	79.43777778	7.408611111	967	"750"	"meso"	759.323	34.9331	-0.2529	-0.2837	5.57913	8.10307	0.0381	0.061	28.0655	NA	0.017	NA	NA	NA	NA	NA	51.47	617.6	21.1	7	97.8	NA	0	0	14.16	14.16	0.98	0.12	26.17	2.02	2.18	3.78	0	0.27	8.08	49.28	591.42	6.71	94	0.32	7.34	NA	NA	NA	NA	31.047	4.507	0	5	27.041	NA	2.003	NA	79100	12300	1480000	689000	113000	2280000	0.18	18.73	26.026	6.006	1045.546	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MP4_C6_750"	"MP4_C6_750_0.4.3"	"MP4_C6_750_3.10"	"MP4_C6_750_10.50"	"MP4_C6_750_50.200"	"MP4_C6_750_3.180"
"540"	543	"MP4_C6_500m"	"MP4_C6_500m_ss"	"MP4_C6_500m_ss_mean"	"MP4_C6_500m_nonss_mean"	"MP4"	"C6"	"2014-08-17T14:08:33"	"17.08.14"	79.43777778	7.408611111	967	"500"	"meso"	505.815	35.0376	1.888	1.8597	5.71929	7.65682	0.0411	0.06	28.0108	NA	0.019	NA	NA	NA	NA	NA	54.04	648.5	19.5	7.4	104	NA	0	0	12.11	12.11	0.87	0.09	31.61	3.28	2.63	3.43	0.33	0.24	10.76	51.41	616.91	7.19	100.6	0.37	7.15	NA	NA	NA	NA	79.58	11.512	2.002	10	34.535	NA	1.502	NA	169000	20800	2570000	841000	96500	3510000	0.14	15.22	37.538	5.506	1443.443	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MP4_C6_500"	"MP4_C6_500_0.4.3"	"MP4_C6_500_3.10"	"MP4_C6_500_10.50"	"MP4_C6_500_50.200"	"MP4_C6_500_3.180"
"541"	544	"MP4_C6_200m"	"MP4_C6_200m_ss"	"MP4_C6_200m_ss_mean"	"MP4_C6_200m_nonss_mean"	"MP4"	"C6"	"2014-08-17T14:08:34"	"17.08.14"	79.43777778	7.408611111	967	"200"	"meso"	201.959	35.1161	3.4653	3.4519	5.65807	7.35457	0.0972	0.08	27.9332	NA	0.071	NA	NA	NA	NA	NA	56.08	673	20	7.2	101.3	NA	1.4721	0	11.25	12.7221	0.79	0.01	53.43	2.36	4.45	6.7	1.63	0.48	9.3	51.63	619.59	6.76	94.64	0.34	7.64	NA	NA	NA	NA	208.417	68.637	8.517	60	44.589	NA	1.503	NA	436000	52000	4740000	1340000	185000	6270000	0.14	10.88	70.571	12.513	3368.869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MP4_C6_200"	"MP4_C6_200_0.4.3"	"MP4_C6_200_3.10"	"MP4_C6_200_10.50"	"MP4_C6_200_50.200"	"MP4_C6_200_3.180"
"542"	545	"MP4_C6_100m"	"MP4_C6_100m_ss"	"MP4_C6_100m_ss_mean"	"MP4_C6_100m_nonss_mean"	"MP4"	"C6"	"2014-08-17T14:08:35"	"17.08.14"	79.43777778	7.408611111	967	"100"	"epi"	100.764	35.1062	4.3533	4.346	5.51267	7.19604	0.168	0.111	27.8328	NA	0.219	NA	NA	NA	NA	NA	57.14	685.7	18.9	8.1	113.2	NA	1.0214	0.36	9.47	10.8514	0.74	0.01	119.86	40.2	9.99	12.09	1.57	0.86	11.57	47.15	565.86	7.22	101.14	0.38	6.53	NA	NA	NA	NA	417.918	119.119	13.013	106	191.692	NA	11.512	NA	895000	90500	2080000	993000	191000	3270000	0.11	2.33	117.176	19.529	5739.109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MP4_C6_100"	"MP4_C6_100_0.4.3"	"MP4_C6_100_3.10"	"MP4_C6_100_10.50"	"MP4_C6_100_50.200"	"MP4_C6_100_3.180"
"543"	546	"MP4_C6_50m"	"MP4_C6_50m_ss"	"MP4_C6_50m_ss_mean"	"MP4_C6_50m_nonss_mean"	"MP4"	"C6"	"2014-08-17T14:08:36"	"17.08.14"	79.43777778	7.408611111	967	"50"	"epi"	50.294	34.9885	5.9353	5.9311	5.83146	6.93279	1.49	0.178	27.552	NA	1.552	NA	NA	NA	NA	NA	61.04	732.5	13.5	11	153.6	NA	NA	0.05	2.46	2.51	0.3	0.01	157.13	5.18	13.09	26.97	2.05	1.93	6.8	47.95	575.35	9.04	126.59	0.67	5.3	NA	NA	NA	NA	3517.034	1448.898	152.305	1297	4840.681	NA	29.559	NA	794000	116000	12400000	4320000	756000	17400000	0.17	15.58	525.551	111.222	13436.373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MP4_C6_50"	"MP4_C6_50_0.4.3"	"MP4_C6_50_3.10"	"MP4_C6_50_10.50"	"MP4_C6_50_50.200"	"MP4_C6_50_3.180"
"544"	547	"MP4_C6_30m"	"MP4_C6_30m_ss"	"MP4_C6_30m_ss_mean"	"MP4_C6_30m_nonss_mean"	"MP4"	"C6"	"2014-08-17T14:08:37"	"17.08.14"	79.43777778	7.408611111	967	"30"	"epi"	30.103	34.75	6.564	6.5613	5.67612	6.84151	2.56	0.234	27.2814	NA	1.716	NA	NA	NA	NA	NA	69.87	838.4	12.3	11.8	165.8	NA	0.0816	0	0.4	0.4816	0.11	0.06	267.71	7.52	22.31	52.39	3.39	3.74	5.96	47.56	570.7	8.1	113.43	0.66	5.87	NA	NA	NA	NA	11816.633	3357.214	196.894	3160	12718.437	NA	179.86	NA	851000	192000	1.7e+07	5130000	1410000	23500000	0.29	19.97	874.749	321.643	25845.691	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MP4_C6_30"	"MP4_C6_30_0.4.3"	"MP4_C6_30_3.10"	"MP4_C6_30_10.50"	"MP4_C6_30_50.200"	"MP4_C6_30_3.180"
"545"	548	"MP4_C6_20m"	"MP4_C6_20m_ss"	"MP4_C6_20m_ss_mean"	"MP4_C6_20m_nonss_mean"	"MP4"	"C6"	"2014-08-17T14:08:38"	"17.08.14"	79.43777778	7.408611111	967	"20"	"epi"	19.977	34.5476	6.1894	6.1876	5.71955	6.91116	2.08	0.248	27.1709	NA	1.401	NA	NA	NA	NA	NA	78.38	940.6	12.4	12.2	170.6	NA	0.0176	0	0.16	0.1776	0.11	0.05	252.79	10.94	21.07	47.68	1.99	3.41	6.19	57.32	687.8	8.78	122.91	0.71	6.53	NA	NA	NA	NA	12918.296	3576.942	149.875	3427	13616.04	NA	167.419	NA	793000	186000	13500000	5270000	1510000	20300000	0.31	17.06	895.291	322.645	28401.303	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MP4_C6_20"	"MP4_C6_20_0.4.3"	"MP4_C6_20_3.10"	"MP4_C6_20_10.50"	"MP4_C6_20_50.200"	"MP4_C6_20_3.180"
"546"	549	"MP4_C6_10m"	"MP4_C6_10m_ss"	"MP4_C6_10m_ss_mean"	"MP4_C6_10m_nonss_mean"	"MP4"	"C6"	"2014-08-17T14:08:39"	"17.08.14"	79.43777778	7.408611111	967	"10"	"epi"	10.154	34.5479	6.1904	6.1895	5.71889	6.91098	1.39	0.245	27.171	NA	1.5	NA	NA	NA	NA	NA	80.67	968.1	14.2	13.7	192.4	NA	NA	0	0.48	0.48	0.09	0.07	250.74	10.45	20.9	49.24	1.51	3.52	5.94	59.78	717.34	10.22	143.15	0.72	5.85	NA	NA	NA	NA	12112.224	3374.749	124.248	3251	12702.071	NA	158.985	NA	771000	185000	1.4e+07	5880000	1660000	21600000	0.31	18.17	892.452	263.193	29978.624	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MP4_C6_10"	"MP4_C6_10_0.4.3"	"MP4_C6_10_3.10"	"MP4_C6_10_10.50"	"MP4_C6_10_50.200"	"MP4_C6_10_3.180"
"547"	550	"MP4_C6_5m"	"MP4_C6_5m_ss"	"MP4_C6_5m_ss_mean"	"MP4_C6_5m_nonss_mean"	"MP4"	"C6"	"2014-08-17T14:08:40"	"17.08.14"	79.43777778	7.408611111	967	"5"	"epi"	4.894	34.5489	6.2015	6.2011	5.72708	6.90912	1.54	0.366	27.1704	NA	1.458	NA	NA	NA	NA	NA	67.69	812.3	12	11.6	163.1	NA	0.0294	0	0.37	0.3994	0.08	0.01	250.77	9.51	20.9	46.73	1.01	3.34	6.26	46.79	561.49	8.31	116.35	0.69	5.63	NA	NA	NA	NA	12532.086	3250.668	134.358	3116	13594.92	NA	167.112	NA	797000	185000	1.4e+07	5540000	1550000	21100000	0.3	17.56	796.123	254.011	31953.209	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MP4_C6_5"	"MP4_C6_5_0.4.3"	"MP4_C6_5_3.10"	"MP4_C6_5_10.50"	"MP4_C6_5_50.200"	"MP4_C6_5_3.180"
"548"	551	"MP4_C6_1m"	"MP4_C6_1m_ss"	"MP4_C6_1m_ss_mean"	"MP4_C6_1m_nonss_mean"	"MP4"	"C6"	"2014-08-17T14:08:41"	"17.08.14"	79.43777778	7.408611111	967	"1"	"epi"	3.227	34.5485	6.1983	6.1981	5.715	6.90965	1.48	0.325	27.1705	NA	1.356	NA	NA	NA	NA	NA	67.83	813.9	11.8	11.2	157	NA	0.0207	0.02	0.54	0.5807	0.1	0.24	267.01	6.08	22.25	52.48	2.77	3.75	5.94	45.57	546.89	7.47	104.55	0.63	6.1	NA	NA	NA	NA	12385.695	3409.091	137.701	3271	13039.439	NA	156.417	NA	810000	199000	14900000	5140000	1430000	21500000	0.33	18.38	890.448	323.981	34111.556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MP4_C6_1"	"MP4_C6_1_0.4.3"	"MP4_C6_1_3.10"	"MP4_C6_1_10.50"	"MP4_C6_1_50.200"	"MP4_C6_1_3.180"
"549"	552	"MP4_C8_130m"	"MP4_C8_130m_ss"	"MP4_C8_130m_ss_mean"	"MP4_C8_130m_nonss_mean"	"MP4"	"C8"	"2014-08-17T14:08:42"	"17.08.14"	79.42416667	9.334722222	139	"130"	"epi"	131.102	35.1169	3.7948	3.7859	5.40031	7.2948	0.179	0.168	27.9006	NA	0.146	NA	NA	NA	NA	NA	59.45	713.4	19.1	9.6	134.1	NA	0.7749	0.09	8.66	9.5249	0.76	0.03	64.9	3.99	5.41	9.67	1.81	0.69	7.83	54.04	648.45	8.89	124.43	0.47	6.08	NA	NA	NA	NA	544.316	136.705	18.027	119	232.349	NA	18.027	NA	524000	115000	4300000	1460000	187000	5940000	0.28	8.21	221.332	49.074	7446.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MP4_C8_130"	"MP4_C8_130_0.4.3"	"MP4_C8_130_3.10"	"MP4_C8_130_10.50"	"MP4_C8_130_50.200"	"MP4_C8_130_3.180"
"550"	553	"MP4_C8_100m"	"MP4_C8_100m_ss"	"MP4_C8_100m_ss_mean"	"MP4_C8_100m_nonss_mean"	"MP4"	"C8"	"2014-08-17T14:08:43"	"17.08.14"	79.42416667	9.334722222	139	"100"	"epi"	101.407	35.123	3.9688	3.9617	5.49836	7.26333	0.108	0.148	27.8874	NA	0.092	NA	NA	NA	NA	NA	58.59	703	19	9.8	137	NA	0.2052	0.05	8.97	9.2252	0.81	0.29	52.47	6.11	4.37	7.26	1.87	0.52	8.43	54.21	650.57	9.27	129.71	0.49	5.85	NA	NA	NA	NA	505.01	122.244	21.042	101	124.248	NA	5.01	NA	394000	79300	4090000	1370000	168000	5620000	0.25	10.38	159.239	34.051	5070.105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MP4_C8_100"	"MP4_C8_100_0.4.3"	"MP4_C8_100_3.10"	"MP4_C8_100_10.50"	"MP4_C8_100_50.200"	"MP4_C8_100_3.180"
